2023-10-24 19:14:36,809 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:14:36,814 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:17:29,077 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:17:29,081 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:18:19,414 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:18:19,418 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:18:32,493 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:18:32,496 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:20:01,315 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
2023-10-24 19:20:01,319 INFO  [g58112.webg5.pae.database.Launcher] - CourseTable:[Course(id=ORGG5, title=Organisation et entreprise, credits=3), Course(id=PRJG5, title=Gestion de projet, credits=5), Course(id=ERPG5, title=Progiciel de gestion intégrée, credits=5), Course(id=MOBG5, title=Développement mobile, credits=5), Course(id=TEX5, title=Expression et communication, credits=2), Course(id=VEI5, title=Veilles technologiques, credits=1), Course(id=WEBG5, title=Développement web, credits=3), Course(id=DONG5, title=Persistance des données, credits=2), Course(id=SYSG5, title=Système d'exploitation, credits=4), Course(id=ETE6, title=Stage et travaux de fin d'étude, credits=30)]
